,epsilon,shokri_mi_adv,attack_adv,tpr,fpr,run,dimension
482,2.0,0.103291246985388,0.5609278505799066,[0.        0.4754717 1.       ],[0.         0.37218045 1.        ],2,6
483,2.0,0.2088097602496808,0.6189145082324807,[0.         0.54339623 1.        ],[0.         0.33458647 1.        ],3,6
484,2.0,0.28770038303305434,0.6870848708487085,[0.         0.52830189 1.        ],[0.        0.2406015 1.       ],4,6
485,2.0,0.10727762803234503,0.5556176634991615,[0.         0.53584906 1.        ],[0.         0.42857143 1.        ],5,6
486,2.0,0.20116328557242164,0.6230048577376822,[0.         0.50943396 1.        ],[0.         0.30827068 1.        ],6,6
487,2.0,0.009703504043126698,0.5042095416276894,[0.         0.58113208 1.        ],[0.         0.57142857 1.        ],7,6
488,2.0,0.07704638955880266,0.5422573567171379,[0.         0.49433962 1.        ],[0.         0.41729323 1.        ],8,6
489,2.0,0.12254220456802384,0.5572674958232783,[0.         0.59622642 1.        ],[0.         0.47368421 1.        ],9,6
490,2.5,0.11116470421336361,0.5540443610681969,[0.         0.56981132 1.        ],[0.         0.45864662 1.        ],0,6
491,2.5,0.17872038587033623,0.5992312297173824,[0.         0.53962264 1.        ],[0.         0.36090226 1.        ],1,6
492,2.5,0.1110937721662647,0.5560630575163585,[0.        0.5509434 1.       ],[0.         0.43984962 1.        ],2,6
493,2.5,0.22051354802099588,0.6009036144578314,[0.         0.65660377 1.        ],[0.         0.43609023 1.        ],3,6
494,2.5,0.2390693715420627,0.6263798896088313,[0.         0.59245283 1.        ],[0.         0.35338346 1.        ],4,6
495,2.5,-0.02776280323450142,0.48896507392329114,[0.         0.61509434 1.        ],[0.         0.64285714 1.        ],5,6
496,2.5,0.10011349127535818,0.543142553217504,[0.         0.63018868 1.        ],[0.         0.53007519 1.        ],6,6
497,2.5,0.152404596396652,0.5822172562104909,[0.         0.53962264 1.        ],[0.         0.38721805 1.        ],7,6
498,2.5,0.04370832742232933,0.5180744095458225,[0.         0.62641509 1.        ],[0.         0.58270677 1.        ],8,6
499,2.5,0.06971201588877857,0.5342706502636204,[0.         0.54339623 1.        ],[0.         0.47368421 1.        ],9,6
500,3.0,0.1036459072208824,0.5500232793799469,[0.         0.56981132 1.        ],[0.         0.46616541 1.        ],0,6
501,3.0,0.1677259185700099,0.5789326105243481,[0.         0.61509434 1.        ],[0.         0.44736842 1.        ],1,6
502,3.0,0.0888069229677968,0.5383954857703631,[0.         0.62264151 1.        ],[0.         0.53383459 1.        ],2,6
503,3.0,0.190126259043836,0.5993299931813465,[0.         0.57358491 1.        ],[0.         0.38345865 1.        ],3,6
504,3.0,0.2844375088665059,0.6372347707049966,[0.         0.66037736 1.        ],[0.         0.37593985 1.        ],4,6
505,3.0,0.028528869343169228,0.5124164927575604,[0.         0.58867925 1.        ],[0.         0.56015038 1.        ],5,6
506,3.0,0.1750744786494538,0.5907546587048286,[0.         0.56981132 1.        ],[0.         0.39473684 1.        ],6,6
507,3.0,0.22400340473826075,0.6184190790460476,[0.         0.58490566 1.        ],[0.         0.36090226 1.        ],7,6
508,3.0,0.17903248687757128,0.5839542309739223,[0.         0.62264151 1.        ],[0.         0.44360902 1.        ],8,6
509,3.0,0.10381614413391971,0.5460842842388978,[0.         0.61509434 1.        ],[0.        0.5112782 1.       ],9,6
510,3.5,0.02838700524897142,0.5132217097699251,[0.        0.5509434 1.       ],[0.         0.52255639 1.        ],0,6
511,3.5,0.08104695701517944,0.5391178121961574,[0.         0.55849057 1.        ],[0.         0.47744361 1.        ],1,6
512,3.5,0.22417364165129805,0.608170641548698,[0.         0.63018868 1.        ],[0.         0.40601504 1.        ],2,6
513,3.5,0.24298482054192083,0.6185361532499168,[0.         0.63396226 1.        ],[0.         0.39097744 1.        ],3,6
514,3.5,0.1824230387288977,0.6052480806691876,[0.        0.5245283 1.       ],[0.         0.34210526 1.        ],4,6
515,3.5,-0.06166832174776571,0.4754137303032703,[0.         0.59622642 1.        ],[0.         0.65789474 1.        ],5,6
516,3.5,0.24324017591147679,0.6047967141774442,[0.         0.70188679 1.        ],[0.         0.45864662 1.        ],6,6
517,3.5,0.17098879273655837,0.6075335010616847,[0.         0.48301887 1.        ],[0.         0.31203008 1.        ],7,6
518,3.5,0.1902397503191942,0.5935016036814948,[0.         0.60377358 1.        ],[0.         0.41353383 1.        ],8,6
519,3.5,0.0887218045112782,0.5399188092016238,[0.  0.6 1. ],[0.        0.5112782 1.       ],9,6
520,5.0,0.10012767768477793,0.5428703321266308,[0.         0.63396226 1.        ],[0.         0.53383459 1.        ],0,6
521,5.0,0.2881827209533267,0.6405735322611897,[0.         0.65660377 1.        ],[0.         0.36842105 1.        ],1,6
522,5.0,0.10763228826783933,0.5466852086589463,[0.         0.63018868 1.        ],[0.         0.52255639 1.        ],2,6
523,5.0,0.23509717690452547,0.6405073594248117,[0.         0.53584906 1.        ],[0.         0.30075188 1.        ],3,6
524,5.0,0.2240743367853596,0.6139199423007573,[0.         0.60377358 1.        ],[0.         0.37969925 1.        ],4,6
525,5.0,0.13380621364732587,0.5636505965556335,[0.         0.59245283 1.        ],[0.         0.45864662 1.        ],5,6
526,5.0,0.1905092920981699,0.5820853555666939,[0.        0.6754717 1.       ],[0.         0.48496241 1.        ],6,6
527,5.0,0.2920981699531848,0.6322754721829629,[0.         0.69811321 1.        ],[0.         0.40601504 1.        ],7,6
528,5.0,0.3109519080720669,0.6393824161568886,[0.         0.71320755 1.        ],[0.         0.40225564 1.        ],8,6
529,5.0,0.2541637111647042,0.6322487303649462,[0.         0.60754717 1.        ],[0.         0.35338346 1.        ],9,6
530,7.0,0.2396226415094339,0.5966514459665145,[0.         0.73962264 1.        ],[0.  0.5 1. ],0,6
531,7.0,0.25436232089658106,0.619263003857922,[0.         0.66037736 1.        ],[0.         0.40601504 1.        ],1,6
532,7.0,0.2771173216059015,0.6205594094847804,[0.         0.71320755 1.        ],[0.         0.43609023 1.        ],2,6
533,7.0,0.20553269967371257,0.5903151805306204,[0.         0.67169811 1.        ],[0.         0.46616541 1.        ],3,6
534,7.0,0.2845510001418641,0.629744624699216,[0.         0.69056604 1.        ],[0.         0.40601504 1.        ],4,6
535,7.0,0.31838558660802946,0.6497937607624844,[0.         0.69056604 1.        ],[0.         0.37218045 1.        ],5,6
536,7.0,0.40475244715562486,0.7191287384218368,[0.         0.66415094 1.        ],[0.        0.2593985 1.       ],6,6
